Item Name,Country,2023,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999
Essential oils,Brazil,201.9,149.4,92.7,108.7,110.6,131.8,119.9,113.4,77.4,73.3,53.9,60.9,80.6,46.7,36.5,44.8,48.2,43.6,42.3,30.5,44.9,26.5,20.6,24.8,19.7
Essential oils,Mexico,200.4,148.4,87.4,64.4,72.3,91.0,112.5,77.4,84.1,71.0,60.9,47.6,51.1,39.3,33.0,38.1,38.7,32.3,37.1,28.6,25.7,20.8,19.9,18.3,17.3
Essential oils,India,180.1,228.9,229.9,203.9,185.2,194.6,181.8,150.9,160.2,173.5,177.5,185.7,138.8,122.3,110.5,146.3,75.0,70.3,45.4,43.5,40.1,36.6,31.2,32.5,27.0
Essential oils,France,106.9,125.6,175.3,169.5,161.6,187.1,156.8,152.3,131.0,121.1,89.3,84.0,74.4,75.1,61.5,70.6,66.7,60.1,56.2,63.3,51.1,48.8,43.3,46.9,48.7
Essential oils,Canada,98.9,107.6,102.6,87.9,74.2,88.1,112.9,89.2,77.9,76.3,67.7,60.4,52.6,53.1,39.7,49.6,30.9,24.9,23.6,21.5,22.0,19.0,19.8,21.7,17.6
Essential oils,Italy,78.0,50.0,42.0,34.8,39.0,42.8,27.9,30.4,25.5,30.3,18.0,18.4,18.5,20.0,11.9,15.8,11.4,9.6,10.6,10.8,8.6,8.6,9.0,9.2,9.5
Essential oils,China ,63.1,109.0,108.4,104.3,83.6,128.1,101.6,81.7,82.0,67.5,62.7,53.2,51.5,47.5,31.8,44.9,39.3,40.2,31.3,23.3,25.7,26.8,27.0,24.3,25.9
Essential oils,Rest of world,480.5,616.6,580.7,498.9,541.7,669.8,611.4,506.0,465.7,374.7,338.0,285.4,320.5,274.5,232.2,281.8,245.7,232.9,205.9,166.4,170.0,174.0,157.5,155.0,141.6
Essential oils,World,"4,918.5","5,395.2","4,441.6","4,123.7","4,100.8","4,302.1","3,689.1","3,386.8","3,448.7","3,064.0","2,838.6","2,564.4","2,571.3","2,462.0","2,299.4","2,692.7","2,476.2","2,491.0","2,444.9","2,019.8","1,289.0",363.0,329.9,334.5,338.8
Animal and other fats,Canada,581.9,708.5,479.5,296.4,259.6,251.1,211.5,193.3,171.0,197.9,248.2,220.3,202.2,148.4,149.7,205.2,160.5,114.0,119.6,127.4,93.4,95.3,87.6,78.7,89.0
Animal and other fats,Australia,312.8,236.8,105.6,22.6,19.1,4.6,17.8,1.1,0.9,0.7,1.0,1.4,1.4,0.7,0.7,0.6,0.2,0.2,0.4,0.5,1.8,2.4,0.3,0.0,0.0
Animal and other fats,Brazil,258.1,86.5,14.5,0.3,0.2,0.1,0.1,0.1,0.0,0.3,0.2,2.1,2.9,0.8,0.5,0.5,1.1,0.3,1.2,1.9,2.0,2.1,2.2,3.4,2.2
Animal and other fats,Mexico,107.3,82.1,45.5,42.9,42.4,32.4,29.7,26.0,28.8,32.8,37.3,42.2,34.0,21.3,23.9,16.4,4.8,4.1,2.1,1.5,1.0,2.0,1.0,0.3,0.2
Animal and other fats,Vietnam,103.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Animal and other fats,Uruguay,93.0,76.7,8.8,0.0,0.6,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Animal and other fats,Argentina,87.6,26.9,2.0,2.4,1.1,0.8,0.6,0.3,0.5,1.2,2.0,4.0,5.6,5.7,6.2,11.2,9.2,12.4,6.3,6.0,1.1,0.4,0.8,0.0,0.9
Animal and other fats,Norway,87.3,106.5,88.9,72.8,68.9,57.7,47.9,44.7,42.9,35.8,37.7,45.1,37.7,40.1,38.1,50.9,33.8,31.2,24.5,17.2,19.3,9.6,7.5,10.3,7.7
Animal and other fats,Rest of world,387.3,490.9,320.8,266.8,217.5,245.5,239.2,219.3,197.1,175.1,175.4,149.8,138.5,110.6,104.7,109.8,72.2,54.8,44.1,41.9,28.4,19.2,13.4,15.7,18.7
Animal and other fats,World,"2,018.4","1,815.0","1,065.7",704.2,609.4,592.3,546.8,484.8,441.2,443.9,501.8,464.9,422.3,327.6,323.8,394.6,281.8,217.0,198.2,196.4,147.0,131.0,112.8,108.4,118.7
Other edible products 5/6/,India,442.6,535.6,480.5,436.1,497.4,592.9,534.5,362.1,741.1,"1,357.5","1,786.6","3,526.4","1,039.8",297.6,177.0,236.2,162.0,194.7,144.2,80.4,90.6,78.7,87.2,102.6,99.1
Other edible products 5/6/,China ,397.1,472.0,426.6,398.5,361.6,384.2,327.1,364.7,348.7,293.8,297.6,259.8,204.9,156.6,137.2,135.0,125.1,113.0,92.4,91.3,77.5,64.6,58.2,63.9,75.7
Other edible products 5/6/,Canada,217.4,174.2,139.6,121.0,119.9,108.8,107.2,103.9,113.3,107.9,106.1,106.0,110.8,100.0,94.5,90.2,89.0,80.2,71.0,65.2,68.8,67.3,63.4,48.2,40.2
Other edible products 5/6/,Mexico,185.5,162.3,150.8,152.0,140.2,141.0,139.0,155.9,163.1,153.9,130.5,115.5,112.5,109.9,105.3,95.8,88.4,78.1,76.1,74.2,68.3,63.7,51.5,44.4,39.5
Other edible products 5/6/,France,179.5,193.2,189.1,167.0,162.4,168.3,152.4,137.1,128.3,120.2,122.5,120.7,101.4,97.8,81.8,71.7,61.6,65.5,66.0,67.7,62.6,53.5,55.0,53.8,67.4
Other edible products 5/6/,Spain,115.4,220.4,177.4,111.9,114.5,99.9,78.5,74.2,73.8,68.4,60.5,55.0,42.5,38.8,35.2,41.5,42.0,36.1,36.9,26.0,24.7,21.7,20.5,23.7,21.9
Other edible products 5/6/,Italy,100.4,173.7,115.0,80.2,71.5,62.3,46.8,47.9,39.5,40.0,29.1,29.6,21.9,17.7,16.1,18.8,18.2,22.1,21.1,20.0,17.9,19.1,20.8,21.8,33.3
Other edible products 5/6/,Germany,86.9,106.3,147.8,130.9,121.4,126.5,113.2,102.2,84.9,73.0,74.3,58.9,56.2,55.9,61.2,76.4,68.2,65.8,54.4,45.4,43.1,36.8,37.8,43.7,59.4
Other edible products 5/6/,Rest of world,604.4,718.1,602.6,517.5,503.5,511.5,484.8,467.4,546.9,566.9,542.7,494.9,409.0,350.6,334.6,367.5,325.8,338.1,311.6,279.5,293.6,252.9,288.1,270.6,278.8
Other edible products 5/6/,World,"2,329.2","2,755.8","2,429.4","2,115.1","2,092.4","2,195.4","1,983.5","1,815.4","2,239.6","2,781.6","3,149.9","4,766.8","2,099.0","1,224.9","1,042.9","1,133.1",980.3,993.6,873.7,749.7,747.1,658.3,682.5,672.7,715.3
sweeteners and candy,Mexico,"2,161.7","2,142.9","1,625.4","1,533.8","1,347.9","1,397.3","1,296.9","1,367.2","1,434.7","1,394.6","1,696.1","1,353.1","1,742.7","1,166.7",903.6,804.7,470.4,759.2,458.1,307.7,266.8,295.7,215.5,174.9,176.4
sweeteners and candy,Canada,"1,043.8","1,006.3",869.7,764.5,785.8,823.8,814.0,825.6,828.6,821.6,825.7,840.2,763.8,692.5,635.9,711.3,671.6,629.1,604.8,572.1,594.6,467.6,407.8,311.2,319.9
sweeteners and candy,Brazil,637.5,386.4,447.4,420.9,269.1,310.1,305.5,295.8,241.5,245.2,162.1,292.7,489.8,332.6,172.4,171.0,186.9,189.4,193.5,124.4,130.2,102.4,108.3,90.2,128.7
sweeteners and candy,Germany,279.6,273.2,224.2,178.4,154.5,144.2,136.1,117.8,99.3,94.6,77.8,71.7,64.8,54.5,47.3,43.6,41.8,35.5,32.6,28.8,24.8,26.5,27.7,32.2,35.8
sweeteners and candy,Turkey,237.4,202.3,149.3,112.5,105.9,92.2,85.7,86.4,70.8,64.7,58.3,41.3,23.4,20.2,24.8,27.0,13.2,6.0,5.2,7.6,10.5,7.4,2.9,1.9,2.5
sweeteners and candy,Guatemala,231.2,183.6,158.9,157.5,146.0,157.5,133.3,165.1,145.5,151.1,64.3,214.6,143.3,225.8,105.8,183.8,110.4,114.8,110.3,75.6,89.0,53.4,40.2,44.5,82.3
sweeteners and candy,Colombia,199.1,164.6,135.9,138.7,128.2,109.5,90.8,81.7,86.5,102.1,67.1,94.1,69.3,65.5,84.5,40.9,32.9,81.8,69.8,68.5,64.4,51.2,44.2,54.0,42.7
sweeteners and candy,Argentina,194.1,206.9,207.4,177.8,137.5,131.6,133.2,127.7,139.4,174.2,169.2,205.3,187.5,148.8,74.1,70.1,75.0,110.4,78.7,58.6,66.2,86.6,56.0,81.4,64.4
sweeteners and candy,Rest of world,"2,212.3","2,317.3","1,882.4","1,687.4","1,590.1","1,493.5","1,680.3","1,563.3","1,575.0","1,443.9","1,174.0","1,689.9","1,677.7","1,354.1","1,042.3",938.9,"1,005.2","1,129.6",948.0,871.2,891.5,769.7,703.9,770.6,740.8
sweeteners and candy,World,"7,196.7","6,883.5","5,700.6","5,171.5","4,665.0","4,659.7","4,675.8","4,630.6","4,621.3","4,492.0","4,294.6","4,802.9","5,162.3","4,060.7","3,090.7","2,991.3","2,607.4","3,055.8","2,501.0","2,114.5","2,138.0","1,860.5","1,606.5","1,560.9","1,593.5"
"Sugar, cane and beet",Mexico,804.4,918.4,648.1,739.7,569.4,663.6,626.3,682.7,811.7,765.2,"1,129.2",839.7,"1,269.0",721.0,519.3,423.7,111.1,392.2,148.1,30.0,19.9,97.6,68.9,30.4,39.3
"Sugar, cane and beet",Brazil,505.2,211.4,275.1,313.3,175.9,196.7,161.2,193.9,154.0,137.3,77.3,220.0,400.6,271.3,90.3,96.3,116.7,124.9,145.3,67.4,70.9,55.0,77.9,59.7,72.8
"Sugar, cane and beet",Guatemala,215.1,170.9,144.5,148.3,135.4,147.5,123.2,155.7,135.6,135.6,54.4,204.2,133.6,213.7,100.0,175.7,104.6,111.2,107.7,73.5,85.9,50.2,35.3,42.4,81.4
"Sugar, cane and beet",El Salvador,157.9,147.1,67.7,73.7,91.4,67.0,52.6,92.5,88.8,83.0,70.8,186.7,87.8,83.7,63.6,65.2,49.4,44.4,68.5,26.9,36.9,23.2,32.1,16.8,23.4
"Sugar, cane and beet",Colombia,155.0,123.1,105.5,115.1,96.6,82.7,64.3,53.3,55.2,67.5,30.1,55.1,38.4,31.6,53.2,15.3,5.5,54.3,43.4,40.1,45.5,37.5,18.2,29.3,30.1
"Sugar, cane and beet",Dominican Republic,139.4,168.9,136.2,131.2,110.2,116.9,113.5,107.0,109.1,61.9,64.6,160.8,151.7,170.1,81.4,73.7,102.7,121.2,78.8,74.1,77.2,69.5,65.5,79.2,69.4
"Sugar, cane and beet",Australia,95.2,84.7,63.5,71.6,71.9,31.9,79.7,62.5,62.5,54.0,35.0,117.5,89.7,81.4,64.9,51.0,65.1,83.2,57.2,47.4,41.0,42.9,39.0,36.6,35.3
"Sugar, cane and beet",Rest of world,539.0,574.0,529.1,606.5,473.8,406.9,565.8,545.7,435.0,416.2,276.2,671.1,762.5,511.1,348.5,282.4,361.3,512.1,328.7,266.0,259.8,252.1,241.2,247.0,262.7
"Sugar, cane and beet",World,"2,611.2","2,398.5","1,969.7","2,199.4","1,724.6","1,713.2","1,786.6","1,893.3","1,851.9","1,720.7","1,737.6","2,455.1","2,933.3","2,083.9","1,321.2","1,183.3",916.4,"1,443.5",977.7,625.4,637.1,628.0,578.1,541.4,614.4
Other sweeteners and syrups,Canada,414.5,432.9,385.2,319.9,326.3,320.3,305.1,317.1,321.4,302.4,317.8,328.1,283.9,274.2,260.1,293.7,244.8,205.5,182.1,178.3,169.7,172.1,135.6,115.1,122.7
Other sweeteners and syrups,Mexico,181.0,176.4,125.4,102.8,95.5,99.6,101.5,90.9,86.3,115.8,91.4,69.8,55.0,51.7,34.0,24.1,18.0,11.6,9.7,18.1,33.5,25.7,11.8,11.4,8.1
Other sweeteners and syrups,India,161.7,209.7,125.8,66.3,87.5,84.3,94.6,65.2,119.1,66.9,74.2,58.5,78.1,48.5,30.3,30.7,13.6,15.9,9.4,10.8,10.5,3.7,0.2,0.0,0.1
Other sweeteners and syrups,Argentina,127.6,153.6,150.2,93.5,80.5,86.9,87.2,73.2,101.8,146.9,147.2,125.0,106.3,54.6,32.6,29.5,35.9,45.8,30.2,7.1,11.0,17.9,19.0,43.0,41.0
Other sweeteners and syrups,Brazil,76.5,111.4,122.3,70.0,55.8,81.1,113.0,73.9,61.2,77.3,45.9,34.8,54.6,29.0,49.3,34.9,25.4,20.7,10.2,14.9,20.5,14.9,6.2,13.8,41.7
Other sweeteners and syrups,New Zealand,51.5,61.9,63.1,44.8,39.5,36.9,47.2,19.5,21.6,13.7,11.5,7.3,6.0,5.0,3.6,2.2,1.3,0.8,1.3,0.7,0.8,0.3,0.3,0.3,0.2
Other sweeteners and syrups,Rest of world,429.3,500.6,458.3,337.9,312.3,332.0,354.2,326.9,412.9,374.3,300.2,242.3,229.5,208.6,176.3,157.6,132.0,124.0,103.9,122.9,151.4,98.5,89.8,82.4,50.4
Other sweeteners and syrups,World,"1,442.1","1,646.5","1,430.3","1,035.2",997.4,"1,041.1","1,102.8",966.7,"1,124.3","1,097.3",988.2,865.8,813.4,671.6,586.2,572.7,471.0,424.3,346.8,352.8,397.4,333.1,262.9,266.0,264.2
Confections,Mexico,"1,176.3","1,048.1",851.8,691.3,683.0,634.1,569.0,593.7,536.7,513.6,475.6,443.6,418.0,393.4,349.8,356.4,340.8,355.0,300.0,259.4,213.1,172.3,134.9,133.0,129.0
Confections,Canada,615.0,556.6,465.5,423.9,450.7,496.5,501.0,499.0,491.9,507.9,494.7,472.2,439.3,410.1,365.9,388.2,403.1,380.8,403.5,380.7,410.4,277.0,253.7,180.7,179.8
Confections,Germany,263.8,253.4,204.3,164.0,140.5,130.6,122.3,104.9,89.7,85.1,68.6,60.8,54.7,44.5,38.2,36.2,35.3,31.9,29.8,26.2,22.3,24.9,26.7,31.6,35.1
Confections,Turkey,210.4,165.8,128.9,98.1,95.7,81.3,74.9,75.9,51.7,54.0,52.9,38.2,22.2,19.6,24.4,26.6,9.2,5.6,4.5,6.0,5.1,3.7,2.7,1.4,1.6
Confections,Spain,145.6,136.9,119.4,114.3,98.6,83.9,65.2,49.6,49.6,63.6,48.9,50.3,36.3,27.4,28.2,27.5,26.8,38.8,30.7,23.7,31.1,30.5,31.7,32.9,26.6
Confections,China ,134.0,128.2,98.0,77.2,109.5,145.4,135.8,136.6,140.9,148.8,132.4,127.5,139.2,133.5,116.1,122.7,119.5,96.9,84.7,65.6,52.4,45.2,25.7,25.5,16.0
Confections,Switzerland,76.5,54.7,21.4,48.4,35.4,41.4,39.9,33.0,34.9,27.4,25.8,23.8,26.8,21.9,21.2,19.4,18.6,15.5,15.8,13.7,14.3,12.7,12.1,14.3,16.8
Confections,Thailand,65.2,61.8,51.3,39.3,37.7,36.2,33.6,36.2,30.6,28.5,29.5,27.9,27.4,25.5,21.0,19.6,16.5,20.1,23.3,14.3,21.6,17.9,20.5,22.5,8.1
Confections,Rest of world,456.6,432.9,360.0,280.4,291.9,256.1,244.7,241.7,219.2,245.1,240.4,237.7,250.9,228.7,217.9,238.0,249.6,242.9,283.8,346.5,332.7,315.1,257.6,311.6,301.9
Confections,World,"3,143.4","2,838.4","2,300.6","1,936.9","1,943.0","1,905.5","1,786.4","1,770.6","1,645.2","1,674.0","1,568.8","1,482.0","1,414.8","1,304.6","1,182.7","1,234.6","1,219.4","1,187.5","1,176.1","1,136.1","1,103.0",899.3,765.6,753.5,714.9
vegetables and preparations,Mexico,"9,851.2","9,018.1","8,612.2","8,168.6","7,243.7","6,772.6","6,308.2","6,470.8","5,650.7","5,451.7","5,330.4","4,761.6","4,754.5","4,231.6","3,400.8","3,484.7","3,299.1","3,037.7","2,806.6","2,605.6","2,283.8","1,929.4","1,924.4","1,696.1","1,606.7"
vegetables and preparations,Canada,"5,035.8","4,363.5","3,802.0","3,362.2","3,033.9","2,979.2","2,793.0","2,556.1","2,386.8","2,412.8","2,399.3","2,132.0","2,114.6","1,954.5","1,838.9","1,913.7","1,728.3","1,663.2","1,504.4","1,484.1","1,340.0","1,153.2","1,046.1",944.6,793.9
vegetables and preparations,Peru,619.7,693.1,644.5,596.2,581.6,556.4,572.9,575.1,584.3,554.2,548.9,515.9,474.6,427.5,381.8,381.0,329.3,278.3,221.4,168.6,129.9,109.1,86.2,63.1,77.4
vegetables and preparations,China ,528.8,575.2,503.9,504.7,448.2,603.2,704.1,630.0,533.3,482.7,534.8,540.2,534.1,483.7,367.9,424.3,429.5,327.6,252.8,221.3,171.5,142.3,114.4,97.2,109.9
vegetables and preparations,Spain,417.1,417.9,382.7,368.2,362.6,309.9,348.8,357.4,340.8,317.7,282.3,279.8,288.5,315.1,279.4,302.2,293.2,277.6,300.8,325.1,305.7,276.4,257.0,254.6,282.9
vegetables and preparations,Guatemala,337.7,333.1,310.9,274.1,234.2,242.5,198.0,183.8,192.1,181.1,172.0,163.1,148.3,108.2,121.9,121.4,88.6,70.5,67.0,64.1,54.2,45.6,39.2,43.7,46.6
vegetables and preparations,Belgium,317.3,225.3,173.5,162.3,112.2,67.2,39.4,37.4,35.7,30.3,26.8,33.2,26.5,20.4,21.0,23.7,20.6,21.9,22.5,21.8,19.5,15.3,12.5,11.8,13.9
vegetables and preparations,Rest of world,"2,691.4","2,637.4","2,370.1","2,125.8","1,933.7","1,867.2","1,688.0","1,582.8","1,487.6","1,434.9","1,378.3","1,458.4","1,290.9","1,142.4","1,091.6","1,136.3","1,057.7",934.2,860.3,833.9,773.5,715.1,672.3,656.3,696.3
vegetables and preparations,World,"19,799.0","18,263.6","16,799.8","15,562.1","13,950.1","13,398.2","12,652.4","12,393.4","11,211.3","10,865.4","10,672.8","9,884.2","9,632.0","8,683.4","7,503.3","7,787.3","7,246.3","6,611.0","6,035.8","5,724.5","5,078.1","4,386.4","4,152.1","3,767.4","3,627.6"
Fresh vegetables,Mexico,"8,494.8","7,775.2","7,497.4","7,108.3","6,294.2","5,867.8","5,475.7","5,606.3","4,840.4","4,674.6","4,591.1","4,056.5","4,057.9","3,620.2","2,844.5","2,949.0","2,807.0","2,576.5","2,319.1","2,184.7","1,935.2","1,617.8","1,613.8","1,407.6","1,310.6"
Fresh vegetables,Canada,"2,478.5","2,119.9","1,976.7","1,889.5","1,618.2","1,518.8","1,412.4","1,309.3","1,205.2","1,207.2","1,208.3","1,013.1","1,065.6",997.4,848.2,923.0,828.4,840.4,729.5,661.1,608.6,515.4,453.5,411.1,347.9
Fresh vegetables,Peru,345.1,341.1,360.4,340.0,330.3,306.8,329.2,336.3,340.9,318.4,326.2,268.5,232.4,238.0,197.5,184.4,193.1,157.3,140.1,119.2,97.3,78.9,63.1,50.1,50.1
Fresh vegetables,Guatemala,224.0,211.6,197.3,171.8,150.6,149.5,124.7,105.1,113.1,94.5,91.3,76.4,78.8,57.4,54.4,40.2,31.2,23.0,20.9,13.8,10.9,8.8,8.7,8.8,7.9
Fresh vegetables,Costa Rica,167.1,134.5,110.0,101.8,103.1,99.4,95.7,102.8,94.6,93.0,94.1,82.9,82.3,73.3,68.6,86.6,69.5,61.7,69.4,60.2,45.8,48.8,51.0,45.1,44.3
Fresh vegetables,China ,143.1,137.3,120.4,109.2,132.6,130.3,152.7,172.4,157.4,140.5,196.7,150.2,113.2,128.4,75.5,83.6,107.5,81.3,61.9,47.4,30.0,26.8,9.2,3.5,3.6
Fresh vegetables,Rest of world,546.0,500.9,467.2,474.5,462.5,414.8,403.1,418.8,329.4,286.2,274.7,257.0,269.5,249.3,239.3,229.4,233.8,231.9,223.0,259.1,253.3,249.9,243.7,221.8,249.6
Fresh vegetables,World,"12,398.6","11,220.5","10,729.4","10,195.1","9,091.5","8,487.4","7,993.5","8,051.0","7,081.0","6,814.4","6,782.4","5,904.6","5,899.7","5,364.0","4,328.0","4,496.2","4,270.5","3,972.1","3,563.9","3,345.5","2,981.1","2,546.4","2,443.0","2,148.0","2,014.0"
Frozen vegetables,Mexico,655.4,597.9,530.2,554.9,504.3,468.4,426.4,444.6,424.1,395.3,371.5,355.3,352.4,299.6,268.3,274.9,230.2,197.9,210.3,188.1,167.7,158.8,156.5,149.4,155.6
Frozen vegetables,Canada,159.5,154.0,130.4,127.2,137.8,144.6,147.3,134.7,142.6,134.6,133.3,136.5,130.5,118.6,118.5,121.6,110.2,92.2,83.8,82.6,73.3,58.9,49.7,51.1,53.9
Frozen vegetables,Guatemala,74.6,78.6,78.6,71.9,60.9,70.6,52.7,59.7,61.0,68.2,63.4,69.6,54.4,38.8,54.7,70.8,46.4,37.8,37.0,42.7,37.3,30.7,24.7,29.7,33.9
Frozen vegetables,China ,71.0,69.8,62.0,75.6,73.6,83.4,78.4,69.8,67.9,63.5,58.9,70.3,75.3,66.6,73.7,72.4,65.8,48.3,33.8,29.9,18.7,16.2,15.9,15.2,17.9
Frozen vegetables,Ecuador,66.1,55.8,54.3,55.3,49.2,41.3,40.0,34.5,33.1,27.2,22.0,26.8,23.5,24.8,25.9,26.7,26.6,20.5,15.4,13.6,12.2,9.0,5.9,2.7,1.8
Frozen vegetables,Belgium,56.4,59.5,56.2,57.7,41.4,32.3,23.1,27.3,27.2,21.0,16.6,18.8,15.2,8.7,10.1,13.2,10.8,9.9,11.3,9.7,9.8,6.8,4.9,3.6,2.8
Frozen vegetables,Rest of world,262.8,277.4,262.6,246.2,220.0,205.7,164.9,149.8,134.4,123.5,117.2,120.7,103.2,73.6,76.5,88.1,75.4,62.0,47.4,53.5,48.4,35.1,25.7,21.4,23.5
Frozen vegetables,World,"1,345.8","1,293.0","1,174.3","1,188.8","1,087.2","1,046.3",932.8,920.4,890.3,833.3,782.9,798.0,754.5,630.7,627.7,667.7,565.4,468.6,439.0,420.1,367.4,315.5,283.3,273.1,289.4
Dried vegetables,Canada,359.1,384.7,292.8,191.3,180.1,211.6,210.2,179.4,172.3,186.6,156.0,147.1,108.7,73.4,102.7,106.6,81.3,61.9,66.9,68.5,61.7,72.0,53.2,35.6,30.0
Dried vegetables,China ,110.8,141.8,123.2,120.6,111.4,182.2,205.5,215.6,191.1,175.6,173.5,166.3,195.6,156.0,105.1,125.6,125.4,107.9,69.5,58.9,49.5,46.0,36.1,35.0,40.9
Dried vegetables,India,66.8,63.2,52.9,55.0,40.2,53.5,48.6,44.6,52.0,80.7,82.1,177.9,70.0,36.4,20.0,31.7,24.0,33.6,27.6,22.6,28.8,22.1,22.7,36.8,23.0
Dried vegetables,Mexico,50.3,57.0,56.6,65.5,36.8,42.6,48.9,49.7,41.7,56.5,52.0,42.0,34.0,42.3,34.9,37.6,29.5,24.5,29.4,24.9,14.9,19.5,16.7,20.4,21.5
Dried vegetables,Nicaragua,42.0,28.0,18.4,24.4,13.9,13.3,12.1,12.7,16.3,3.8,2.9,4.6,3.2,5.3,7.0,10.8,3.5,3.4,3.2,1.4,1.1,0.4,0.1,0.1,0.1
Dried vegetables,Rest of world,260.6,270.9,243.6,206.0,167.9,180.7,160.8,158.2,167.9,156.6,144.1,155.6,159.3,125.5,128.9,138.7,116.0,107.9,98.1,85.2,88.3,100.2,84.5,76.8,77.5
Dried vegetables,World,889.6,945.6,787.5,662.8,550.3,683.9,686.1,660.2,641.3,659.8,610.6,693.5,570.8,438.9,398.6,451.0,379.7,339.2,294.7,261.5,244.3,260.2,213.3,204.7,193.0
Prepared or preserved vegetables,Canada,"2,063.4","1,743.8","1,426.8","1,170.2","1,117.5","1,123.5","1,039.7",946.6,881.8,897.1,913.9,843.6,815.8,768.2,772.1,765.1,711.2,670.9,626.3,673.8,598.1,508.9,491.2,448.2,363.7
Prepared or preserved vegetables,Mexico,653.5,589.8,529.9,441.3,409.5,395.1,359.3,370.9,344.6,325.9,316.0,307.8,310.3,269.6,253.1,223.3,232.6,238.7,247.8,207.9,165.9,133.7,137.5,118.8,118.9
Prepared or preserved vegetables,Spain,276.2,280.7,240.8,231.3,254.9,247.1,287.6,299.9,297.2,296.3,270.2,268.6,275.5,303.5,269.7,291.3,284.6,259.2,285.6,299.8,275.2,232.8,222.2,218.5,252.0
Prepared or preserved vegetables,Belgium,255.8,161.2,113.6,101.2,66.2,29.9,11.4,5.0,2.8,4.1,5.7,10.1,6.4,7.0,5.1,5.6,3.7,3.5,2.4,2.5,2.2,2.3,1.7,2.2,1.6
Prepared or preserved vegetables,Peru,224.3,297.2,230.5,211.2,205.4,207.7,207.9,198.2,207.1,198.5,177.1,191.5,196.6,156.7,145.6,153.4,105.0,92.7,61.3,30.4,17.2,14.4,7.9,5.1,17.3
Prepared or preserved vegetables,China ,205.7,235.0,219.0,233.0,159.3,253.9,302.0,210.7,157.0,131.6,136.5,192.7,167.2,142.9,122.0,144.2,131.1,90.4,87.9,85.7,73.5,53.6,53.5,43.6,47.5
Prepared or preserved vegetables,Rest of world,"1,563.7","1,605.1","1,462.8","1,239.1","1,103.4","1,040.2",919.2,808.4,786.8,768.7,738.3,735.2,669.8,624.0,603.2,602.7,572.2,484.0,434.2,402.8,357.5,323.3,303.1,309.3,334.2
Prepared or preserved vegetables,World,"5,242.6","4,912.8","4,223.4","3,627.3","3,316.2","3,297.4","3,127.1","2,839.7","2,677.3","2,622.2","2,557.7","2,549.5","2,441.6","2,271.9","2,170.8","2,185.6","2,040.4","1,839.4","1,745.5","1,702.9","1,489.6","1,269.0","1,217.1","1,145.7","1,135.2"
vegetable oils,Canada,"5,074.4","4,155.8","3,101.9","1,693.1","1,743.7","1,724.8","1,913.9","1,751.8","1,529.8","1,626.5","1,667.7","1,920.9","2,043.2","1,091.5",958.3,"1,416.0",681.3,463.1,338.0,361.2,273.6,223.4,205.2,213.5,275.0
vegetable oils,Indonesia,"2,135.3","2,927.6","2,004.9",945.9,882.4,"1,065.3","1,275.8",906.8,663.2,664.5,456.2,191.6,360.9,105.7,184.8,240.0,102.0,95.9,95.9,50.7,24.9,35.4,23.0,92.9,83.7
vegetable oils,Spain,816.5,856.0,489.4,321.2,538.2,553.3,576.7,532.8,341.0,424.5,227.6,226.9,196.1,208.1,166.8,197.9,168.3,178.6,151.1,126.3,96.5,84.7,56.0,63.7,56.8
vegetable oils,Italy,807.6,686.9,552.3,528.2,497.0,555.9,582.3,565.2,533.7,542.8,560.4,532.8,524.8,491.8,526.9,629.6,583.6,629.8,566.9,484.8,365.9,318.4,275.5,312.6,231.0
vegetable oils,Mexico,387.3,314.5,234.8,225.9,166.1,154.1,115.6,113.0,92.6,90.5,82.6,76.3,62.0,46.9,41.4,75.5,61.1,46.3,42.7,29.9,23.3,17.2,19.1,15.9,21.8
vegetable oils,Philippines,364.9,604.2,530.2,344.1,353.3,534.5,555.4,497.7,531.9,548.0,455.9,531.5,603.0,445.8,265.0,469.9,313.9,221.0,191.2,201.8,135.4,137.7,143.3,189.2,167.5
vegetable oils,Turkey,308.0,132.5,93.0,63.7,58.6,110.6,69.4,23.2,18.0,16.5,98.7,14.6,5.7,21.5,23.9,14.6,42.2,41.8,55.7,27.9,35.3,12.1,22.2,13.0,27.9
vegetable oils,Rest of world,"1,484.8","1,768.6","1,479.4","1,557.7","1,131.6","1,311.1","1,110.8","1,128.9","1,410.5","1,330.2","1,587.4","1,824.2","2,135.8","1,413.2","1,169.3","1,634.7","1,005.1",746.3,573.9,613.4,331.1,258.4,200.7,212.4,250.9
vegetable oils,World,"11,378.8","11,446.1","8,485.9","5,679.8","5,370.9","6,009.6","6,199.9","5,519.4","5,120.7","5,243.5","5,136.5","5,318.8","5,931.5","3,824.5","3,336.4","4,678.2","2,957.5","2,422.8","2,015.4","1,896.0","1,286.0","1,087.3",945.0,"1,113.2","1,114.6"
